,Airbnb_Id,Neighbourhood,Host_ResponseTime,Superhost,Property_Type,Room_Type,Num_Baths_Detailed,Num_Bedrooms,Num_Beds,Amenities,Price_per_Night,Availablility_365Days,Minimum_Nights,Num_Reviews,Accuray_ReviewScore,Cleanliness_ReviewScore,Communication_ReviewScore,Value_ReviewScore,Reviews_per_Month,Num_Host_Listings,longitude,latitude,Minimum_Income_per_Booking,Monthly_Income,Yearly_Income
1286,33962306,Hastings-Sunrise,within a day,False,Entire guest suite,Entire home/apt,1 bath,1.0,1.0,446,55.0,1,3,Between 20 and 35,9.0,9.0,9.0,9.0,1.14,1,-123.02837,49.28302,165.0,13.200000000000001,158.4
1287,33974848,Dunbar Southlands,within an hour,False,Private room in villa,Private room,1.5 baths,1.0,1.0,497,89.0,90,1,Between 20 and 35,10.0,10.0,10.0,10.0,1.11,3,-123.18299,49.25355,89.0,213.6,2563.2
1289,33997048,Kerrisdale,within a few hours,True,Entire house,Entire home/apt,5.5 baths,4.0,4.0,1106,1950.0,147,14,Less than 5,10.0,10.0,10.0,10.0,0.13,2,-123.17645,49.22908,27300.0,3549.0,42588.0
1291,34024042,Downtown,within an hour,False,Entire condominium,Entire home/apt,2 baths,3.0,3.0,901,107.0,1,1,Between 75 and 100,9.0,9.0,9.0,9.0,3.36,1,-123.12364,49.28227,107.0,54.57,654.84
1293,34083989,Grandview-Woodland,within an hour,True,Entire guest suite,Entire home/apt,1 bath,1.0,1.0,660,52.0,0,3,Between 35 and 50,10.0,10.0,10.0,10.0,1.95,1,-123.05991,49.28856,156.0,188.76,2265.12
1295,34109372,Kensington-Cedar Cottage,within a few hours,False,Private room in house,Private room,1 shared bath,1.0,1.0,659,31.0,104,30,Less than 5,7.0,7.0,9.0,7.0,0.2,7,-123.08796,49.24149,930.0,3366.6,40399.2
1296,34124968,Kerrisdale,within a day,False,Entire house,Entire home/apt,6 baths,6.0,6.0,553,380.0,15,30,Between 20 and 35,10.0,9.0,10.0,9.0,1.34,1,-123.15437,49.21508,11400.0,342.0,4104.0
1297,34126347,Dunbar Southlands,within an hour,True,Entire guest suite,Entire home/apt,1 bath,1.0,1.0,406,77.0,72,1,Between 50 and 75,10.0,10.0,10.0,10.0,2.67,1,-123.18895,49.22984,77.0,428.11999999999995,5137.44
1299,34141344,Kensington-Cedar Cottage,within an hour,True,Entire loft,Entire home/apt,1.5 baths,1.0,1.0,466,150.0,0,2,Between 20 and 35,10.0,9.0,10.0,10.0,1.24,1,-123.06901,49.25071,300.0,12.0,144.0
1300,34147959,Riley Park,within an hour,False,Entire bungalow,Entire home/apt,1 bath,2.0,2.0,435,220.0,131,2,Between 20 and 35,10.0,10.0,10.0,10.0,1.13,1,-123.09207,49.24398,440.0,1144.0,13728.0
1303,34180840,Dunbar Southlands,within a day,False,Private room in villa,Private room,1 private bath,2.0,2.0,411,92.0,0,1,Between 5 and 10,8.0,9.0,9.0,9.0,0.3,5,-123.19521,49.23762,92.0,470.12,5641.4400000000005
1304,34185117,Oakridge,within a few hours,False,Private room in house,Private room,1 private bath,1.0,1.0,476,59.0,61,30,Between 20 and 35,9.0,9.0,9.0,9.0,0.93,7,-123.11687,49.22457,1770.0,778.8,9345.599999999999
1306,34218889,Kitsilano,within a few hours,True,Entire apartment,Entire home/apt,1 bath,2.0,2.0,389,60.0,0,5,Less than 5,10.0,9.0,10.0,10.0,0.1,2,-123.16427,49.27133,300.0,480.0,5760.0
1307,34235015,Riley Park,within a day,True,Entire guest suite,Entire home/apt,1 bath,1.0,1.0,536,95.0,8,2,Between 20 and 35,10.0,10.0,10.0,10.0,1.12,1,-123.09713,49.24049,190.0,532.0,6384.0
1309,34258439,Riley Park,within an hour,True,Entire guest suite,Entire home/apt,1 bath,2.0,4.0,540,92.0,147,2,Between 75 and 100,10.0,10.0,10.0,10.0,3.41,1,-123.09462,49.24388,184.0,336.72,4040.6400000000003
1310,34262368,Oakridge,within a few hours,False,Private room in house,Private room,2 shared baths,1.0,1.0,426,29.0,49,30,Between 10 and 20,10.0,9.0,10.0,9.0,0.71,7,-123.11885,49.22392,870.0,34.800000000000004,417.6
1311,34278517,Oakridge,within a few hours,True,Entire bungalow,Entire home/apt,1.5 baths,3.0,3.0,729,414.0,361,3,Between 10 and 20,10.0,10.0,10.0,10.0,0.46,1,-123.11899,49.22319,1242.0,4806.54,57678.479999999996
1312,34283018,West End,a few days or more,False,Entire condominium,Entire home/apt,1 bath,1.0,3.0,404,129.0,0,30,Less than 5,10.0,8.0,10.0,8.0,0.05,3,-123.12559,49.2866,3870.0,4953.6,59443.200000000004
1313,34315276,Mount Pleasant,within an hour,False,Entire apartment,Entire home/apt,1 bath,1.0,1.0,421,204.0,166,2,Between 35 and 50,9.0,8.0,9.0,9.0,1.55,1,-123.10617,49.26998,408.0,2207.28,26487.36
1317,34398004,Downtown,within a few hours,False,Entire apartment,Entire home/apt,1 bath,1.0,1.0,560,249.0,363,7,Between 10 and 20,10.0,8.0,10.0,9.0,0.48,1,-123.12624,49.27617,1743.0,10196.55,122358.59999999999
1319,34418103,Downtown,within an hour,False,Entire apartment,Entire home/apt,2 baths,2.0,4.0,512,143.0,7,2,Between 75 and 100,10.0,9.0,10.0,9.0,3.2,1,-123.10632,49.27848,286.0,792.22,9506.64
1320,34422223,Downtown,within an hour,True,Entire apartment,Entire home/apt,2 baths,2.0,3.0,473,220.0,238,28,Between 50 and 75,10.0,10.0,10.0,10.0,2.57,2,-123.10765,49.2794,6160.0,1108.8,13305.599999999999
1321,34429378,Downtown Eastside,within an hour,True,Entire apartment,Entire home/apt,1 bath,1.0,3.0,519,110.0,139,2,Between 50 and 75,10.0,10.0,10.0,10.0,2.6,1,-123.08342,49.28134,220.0,396.0,4752.0
1322,34447802,Renfrew-Collingwood,within an hour,True,Private room in house,Private room,1 private bath,1.0,1.0,391,45.0,12,1,More than 100,10.0,10.0,10.0,10.0,7.12,1,-123.05647,49.25014,45.0,20.25,243.0
1323,34450773,Dunbar Southlands,within an hour,True,Entire guest suite,Entire home/apt,1 bath,1.0,1.0,331,125.0,73,2,Between 35 and 50,10.0,10.0,10.0,9.0,1.92,1,-123.19484,49.25754,250.0,230.0,2760.0
1326,34516436,Dunbar Southlands,within a day,False,Private room in villa,Private room,1 shared bath,1.0,2.0,514,89.0,0,1,Less than 5,10.0,10.0,10.0,10.0,0.05,5,-123.19518,49.23859,89.0,280.34999999999997,3364.2
1328,34537516,Kitsilano,within an hour,False,Entire condominium,Entire home/apt,1 bath,2.0,2.0,386,185.0,0,1,Between 20 and 35,10.0,10.0,10.0,9.0,1.29,2,-123.14747,49.25999,185.0,638.25,7659.0
1332,34574221,Mount Pleasant,within a day,False,Entire condominium,Entire home/apt,2 baths,2.0,2.0,641,200.0,225,30,Between 5 and 10,10.0,10.0,10.0,10.0,0.39,3,-123.10447,49.27149,6000.0,4680.0,56160.0
1333,34576151,Riley Park,within an hour,False,Private room in house,Private room,1 shared bath,1.0,1.0,585,40.0,139,2,Between 10 and 20,10.0,10.0,10.0,9.0,0.71,4,-123.09514,49.25462,80.0,411.2,4934.4
1334,34578927,Kitsilano,within an hour,True,Entire guest suite,Entire home/apt,1 bath,1.0,1.0,347,105.0,0,1,More than 100,10.0,10.0,10.0,10.0,6.13,1,-123.1564,49.26461,105.0,575.4000000000001,6904.800000000001
1337,34679382,South Cambie,within an hour,False,Entire guest suite,Entire home/apt,1 bath,1.0,1.0,439,63.0,178,2,Between 35 and 50,10.0,10.0,10.0,9.0,1.64,2,-123.11933,49.24963,126.0,12.600000000000001,151.20000000000002
1338,34691491,Kitsilano,within an hour,True,Entire house,Entire home/apt,2.5 baths,3.0,4.0,465,418.0,214,3,Between 50 and 75,10.0,10.0,10.0,9.0,2.33,1,-123.166,49.26403,1254.0,62.7,752.4000000000001
1339,34720677,Kensington-Cedar Cottage,within a day,False,Entire guest suite,Entire home/apt,1 bath,2.0,2.0,229,150.0,0,1,Between 5 and 10,10.0,10.0,9.0,9.0,0.31,1,-123.06286,49.238,150.0,648.0,7776.0
1340,34747305,Downtown,within an hour,True,Entire condominium,Entire home/apt,1 bath,2.0,4.0,484,186.0,63,1,Between 75 and 100,9.0,9.0,10.0,9.0,3.41,1,-123.11782,49.27726,186.0,822.12,9865.44
1342,34805593,Arbutus Ridge,within an hour,False,Entire house,Entire home/apt,1 bath,2.0,2.0,312,250.0,179,2,Less than 5,8.0,8.0,8.0,8.0,0.09,1,-123.17371,49.25425,500.0,135.0,1620.0
1344,34895792,West Point Grey,within a few hours,True,Entire guest suite,Entire home/apt,1 bath,2.0,3.0,511,199.0,0,30,Between 10 and 20,9.0,10.0,10.0,9.0,0.49,2,-123.19009,49.26368,5970.0,2626.8,31521.600000000002
1347,34941557,Dunbar Southlands,within an hour,False,Private room in villa,Private room,1 private bath,1.0,3.0,503,99.0,90,1,Between 20 and 35,10.0,9.0,10.0,9.0,1.16,3,-123.18233,49.25364,99.0,28.709999999999997,344.52
1349,35002838,Kerrisdale,within an hour,False,Entire apartment,Entire home/apt,1 bath,1.0,1.0,447,110.0,161,1,Between 50 and 75,10.0,9.0,10.0,9.0,2.57,1,-123.14372,49.22001,110.0,183.7,2204.3999999999996
1351,35038809,Dunbar Southlands,within a day,False,Entire guest suite,Entire home/apt,1 bath,2.0,2.0,265,150.0,0,1,Less than 5,9.0,7.0,8.0,8.0,0.09,5,-123.19655,49.24016,150.0,276.0,3312.0
1355,35090765,West End,within a few hours,True,Entire condominium,Entire home/apt,2 baths,2.0,3.0,464,127.0,35,30,Between 20 and 35,10.0,10.0,10.0,10.0,1.45,1,-123.12777,49.28807,3810.0,13563.6,162763.2
1357,35164437,Downtown,within an hour,True,Entire condominium,Entire home/apt,1 bath,1.0,2.0,494,116.0,244,30,Between 10 and 20,10.0,10.0,10.0,9.0,0.52,1,-123.1168,49.27667,3480.0,13154.4,157852.8
1358,35164633,Renfrew-Collingwood,within an hour,True,Entire guest suite,Entire home/apt,1 bath,1.0,1.0,491,69.0,65,2,Between 50 and 75,10.0,10.0,10.0,10.0,2.31,1,-123.05111,49.24676,138.0,674.8199999999999,8097.839999999999
1359,35191313,Kensington-Cedar Cottage,within an hour,False,Entire apartment,Entire home/apt,1 bath,1.0,1.0,271,60.0,0,1,Between 10 and 20,10.0,10.0,10.0,10.0,0.55,1,-123.07352,49.26164,60.0,23.400000000000002,280.8
1361,35234171,Killarney,a few days or more,False,Entire apartment,Entire home/apt,2 baths,2.0,2.0,334,230.0,179,30,Between 20 and 35,10.0,10.0,10.0,9.0,1.14,1,-123.02993,49.2071,6900.0,2277.0,27324.0
1362,35262401,Downtown,within an hour,False,Entire condominium,Entire home/apt,1 bath,1.0,2.0,566,110.0,109,2,Between 75 and 100,10.0,10.0,10.0,9.0,4.09,2,-123.12405,49.27962,220.0,1601.6000000000001,19219.2
1366,35293263,Kensington-Cedar Cottage,within an hour,True,Entire house,Entire home/apt,1 bath,1.0,1.0,444,88.0,0,1,Between 35 and 50,10.0,10.0,10.0,10.0,1.6,3,-123.08288,49.24264,88.0,15.84,190.07999999999998
1367,35319441,Kensington-Cedar Cottage,within a day,False,Entire condominium,Entire home/apt,1 bath,1.0,1.0,508,69.0,40,1,Less than 5,9.0,10.0,10.0,10.0,0.09,2,-123.07521,49.24875,69.0,8.28,99.35999999999999
1368,35346140,Grandview-Woodland,within a few hours,True,Entire house,Entire home/apt,1 bath,2.0,2.0,544,150.0,193,2,Between 20 and 35,10.0,10.0,10.0,10.0,1.52,1,-123.06548,49.2687,300.0,9.0,108.0
1369,35346401,Renfrew-Collingwood,within an hour,False,Private room in house,Private room,1 private bath,1.0,1.0,464,90.0,0,2,Between 20 and 35,10.0,10.0,10.0,10.0,1.46,4,-123.03894,49.24159,180.0,219.6,2635.2
1370,35350870,Oakridge,within an hour,False,Entire house,Entire home/apt,2.5 baths,4.0,4.0,534,258.0,0,3,Between 20 and 35,10.0,9.0,10.0,10.0,1.35,1,-123.12408,49.2338,774.0,247.68,2972.16
1373,35385840,Kitsilano,within an hour,False,Entire apartment,Entire home/apt,1 bath,2.0,2.0,500,305.0,232,3,Between 5 and 10,10.0,10.0,10.0,10.0,0.23,1,-123.16445,49.26514,915.0,484.95000000000005,5819.400000000001
1377,35424619,West End,within a few hours,False,Entire apartment,Entire home/apt,1 bath,1.0,2.0,379,263.0,180,3,Between 5 and 10,10.0,9.0,10.0,9.0,0.37,3,-123.13278,49.28151,789.0,165.69,1988.28
1378,35468724,Downtown,within an hour,False,Entire condominium,Entire home/apt,2 baths,2.0,3.0,509,125.0,295,30,Less than 5,8.0,10.0,8.0,8.0,0.21,1,-123.12392,49.27352,3750.0,1312.5,15750.0
1381,35493651,Grandview-Woodland,within an hour,True,Entire house,Entire home/apt,1 bath,2.0,2.0,1235,189.0,72,1,Between 50 and 75,10.0,10.0,10.0,10.0,3.15,1,-123.06147,49.28717,189.0,487.62,5851.4400000000005
1388,35571642,South Cambie,within an hour,True,Entire house,Entire home/apt,1.5 baths,2.0,2.0,585,128.0,112,30,Between 20 and 35,10.0,10.0,10.0,9.0,1.56,1,-123.12028,49.24855,3840.0,8409.6,100915.20000000001
1389,35572828,South Cambie,within an hour,True,Entire guest suite,Entire home/apt,1 bath,2.0,2.0,539,102.0,143,30,Between 20 and 35,10.0,10.0,10.0,10.0,1.55,3,-123.12034,49.24903,3060.0,5263.2,63158.399999999994
1390,35612864,West End,within an hour,False,Entire guest suite,Entire home/apt,1 bath,2.0,2.0,343,117.0,0,2,Between 35 and 50,10.0,9.0,10.0,9.0,2.25,1,-123.13716,49.28932,234.0,451.62,5419.4400000000005
1391,35615014,Marpole,within an hour,True,Entire guest suite,Entire home/apt,1 bath,1.0,1.0,594,95.0,302,2,Between 50 and 75,10.0,10.0,10.0,10.0,3.09,1,-123.14363,49.20915,190.0,522.5,6270.0
1392,35619056,Grandview-Woodland,within an hour,True,Entire guest suite,Entire home/apt,1 bath,2.0,3.0,308,180.0,316,2,Between 35 and 50,10.0,10.0,10.0,10.0,1.63,1,-123.06576,49.27975,360.0,1076.4,12916.800000000001
1394,35713132,Downtown,within an hour,False,Entire loft,Entire home/apt,1 bath,1.0,1.0,751,196.0,161,1,Between 35 and 50,10.0,10.0,10.0,9.0,2.22,1,-123.12069,49.28028,196.0,552.7199999999999,6632.639999999999
1395,35715700,Renfrew-Collingwood,within an hour,False,Private room in house,Private room,1 shared bath,1.0,1.0,417,70.0,0,2,Between 10 and 20,9.0,10.0,9.0,9.0,0.62,4,-123.03949,49.24298,140.0,102.2,1226.4
1396,35715869,Renfrew-Collingwood,within an hour,False,Private room in house,Private room,1 shared bath,1.0,1.0,435,59.0,7,2,Between 20 and 35,10.0,9.0,10.0,9.0,1.37,4,-123.03939,49.24309,118.0,70.8,849.5999999999999
1403,35805334,Mount Pleasant,within a day,True,Entire condominium,Entire home/apt,2 baths,2.0,2.0,604,125.0,205,30,Between 20 and 35,10.0,10.0,10.0,10.0,1.13,2,-123.09784,49.26091,3750.0,10500.0,126000.0
1406,35845864,Downtown,within an hour,False,Entire apartment,Entire home/apt,1 bath,1.0,1.0,553,79.0,333,30,Between 5 and 10,10.0,10.0,10.0,10.0,0.67,3,-123.13001,49.27661,2370.0,10119.9,121438.79999999999
1408,35874448,Renfrew-Collingwood,within an hour,False,Entire townhouse,Entire home/apt,1 bath,2.0,3.0,650,175.0,12,5,Between 35 and 50,10.0,10.0,10.0,9.0,1.66,1,-123.05528,49.23819,875.0,2467.5,29610.0
1409,35903818,Downtown Eastside,within an hour,True,Entire apartment,Entire home/apt,1 bath,1.0,2.0,556,151.0,169,2,Between 50 and 75,10.0,10.0,10.0,10.0,2.6,1,-123.10594,49.27977,302.0,1812.0,21744.0
1412,35918819,Killarney,within a few hours,True,Entire guesthouse,Entire home/apt,1 bath,1.0,1.0,558,90.0,162,30,Between 50 and 75,10.0,10.0,10.0,9.0,2.54,2,-123.04011,49.22696,2700.0,5805.0,69660.0
1413,35947693,Kitsilano,within a day,False,Entire house,Entire home/apt,2 baths,2.0,2.0,451,375.0,182,2,Between 10 and 20,10.0,9.0,10.0,10.0,0.61,3,-123.15026,49.27272,750.0,577.5,6930.0
1417,35997562,Oakridge,within an hour,False,Entire guest suite,Entire home/apt,1 bath,2.0,3.0,414,120.0,29,2,Between 10 and 20,10.0,10.0,10.0,10.0,0.66,1,-123.1222,49.22209,240.0,146.4,1756.8000000000002
1419,36002071,Downtown,within an hour,True,Entire apartment,Entire home/apt,1 bath,1.0,2.0,560,120.0,263,60,Less than 5,10.0,10.0,10.0,9.0,0.16,2,-123.11049,49.27929,7200.0,16776.0,201312.0
1420,36003498,Kensington-Cedar Cottage,within an hour,True,Entire guest suite,Entire home/apt,1 bath,2.0,2.0,537,89.0,314,2,Between 35 and 50,10.0,10.0,10.0,10.0,1.95,1,-123.08755,49.23903,178.0,295.47999999999996,3545.7599999999993
1421,36006232,Kerrisdale,a few days or more,False,Entire house,Entire home/apt,3.5 baths,6.0,10.0,586,521.0,364,30,Between 5 and 10,10.0,9.0,10.0,9.0,0.28,1,-123.16339,49.22751,15630.0,10003.2,120038.40000000001
1423,36036194,Kensington-Cedar Cottage,within a few hours,False,Private room in house,Private room,1.5 baths,1.0,1.0,590,103.0,365,1,Between 5 and 10,9.0,9.0,8.0,9.0,0.28,2,-123.0788,49.23791,103.0,330.63,3967.56
1424,36046141,Renfrew-Collingwood,within an hour,True,Entire guest suite,Entire home/apt,1 bath,3.0,5.0,414,73.0,0,2,Between 35 and 50,10.0,10.0,10.0,10.0,2.21,1,-123.02829,49.24522,146.0,405.88,4870.5599999999995
1426,36080573,Mount Pleasant,within an hour,True,Entire condominium,Entire home/apt,1 bath,1.0,1.0,497,125.0,130,30,Less than 5,10.0,10.0,10.0,9.0,0.21,2,-123.09845,49.26318,3750.0,5437.5,65250.0
1428,36106185,West End,within an hour,False,Entire house,Entire home/apt,2.5 baths,4.0,4.0,555,401.0,46,2,Between 35 and 50,10.0,9.0,10.0,9.0,2.23,1,-123.1361,49.28939,802.0,2863.14,34357.68
1434,36226179,Downtown,within an hour,True,Entire townhouse,Entire home/apt,2.5 baths,3.0,5.0,706,546.0,232,30,Between 50 and 75,10.0,10.0,10.0,10.0,2.78,1,-123.10795,49.27922,16380.0,57166.200000000004,685994.4
1435,36278131,Downtown,within an hour,False,Entire apartment,Entire home/apt,1 bath,1.0,1.0,450,296.0,3,1,Between 75 and 100,9.0,9.0,10.0,9.0,4.45,1,-123.10904,49.27899,296.0,316.72,3800.6400000000003
1436,36313179,Downtown,within an hour,True,Entire apartment,Entire home/apt,2 baths,2.0,3.0,597,134.0,149,30,Between 50 and 75,10.0,10.0,10.0,10.0,3.45,1,-123.12797,49.27795,4020.0,1005.0,12060.0
1437,36318941,Hastings-Sunrise,within an hour,False,Entire apartment,Entire home/apt,2 baths,2.0,2.0,458,119.0,179,90,Less than 5,10.0,10.0,10.0,10.0,0.08,1,-123.02984,49.28175,10710.0,7175.700000000001,86108.40000000001
1438,36324453,Sunset,within a day,False,Private room in house,Private room,1 shared bath,1.0,2.0,288,49.0,0,1,Between 10 and 20,9.0,8.0,9.0,8.0,0.68,2,-123.10233,49.22336,49.0,4.41,52.92
1443,36524198,Sunset,within a day,False,Entire house,Entire home/apt,1 bath,2.0,2.0,311,70.0,21,2,Between 5 and 10,10.0,8.0,10.0,10.0,0.74,1,-123.10041,49.2305,140.0,245.0,2940.0
1444,36598983,West End,a few days or more,False,Entire condominium,Entire home/apt,2 baths,2.0,2.0,235,152.0,0,30,Less than 5,10.0,8.0,10.0,8.0,0.05,3,-123.12565,49.28595,4560.0,6247.200000000001,74966.40000000001
1446,36612741,Mount Pleasant,within an hour,False,Entire house,Entire home/apt,2.5 baths,4.0,4.0,330,225.0,8,2,Between 5 and 10,10.0,9.0,9.0,10.0,0.34,1,-123.08193,49.25813,450.0,2457.0,29484.0
1449,36630604,Downtown,within an hour,True,Private room in condominium,Private room,1 shared bath,1.0,1.0,291,29.0,348,28,Less than 5,10.0,9.0,10.0,10.0,0.32,6,-123.12507,49.29003,812.0,2565.92,30791.04
1453,36712065,Downtown,within an hour,True,Entire condominium,Entire home/apt,2 baths,2.0,3.0,611,105.0,39,30,Between 50 and 75,10.0,9.0,10.0,9.0,3.5,1,-123.10921,49.28102,3150.0,13702.499999999998,164429.99999999997
1454,36766087,Downtown Eastside,within an hour,True,Entire condominium,Entire home/apt,2 baths,2.0,2.0,303,149.0,0,90,Less than 5,10.0,10.0,10.0,10.0,0.07,12,-123.10659,49.2817,13410.0,28965.600000000002,347587.2
1455,36770291,Kensington-Cedar Cottage,within a few hours,False,Private room in house,Private room,1 private bath,1.0,1.0,701,38.0,103,30,Between 5 and 10,9.0,9.0,10.0,8.0,0.28,7,-123.08913,49.24152,1140.0,68.39999999999999,820.8
1456,36806146,Downtown,within an hour,True,Entire apartment,Entire home/apt,1 bath,2.0,2.0,686,149.0,66,5,Between 50 and 75,10.0,10.0,9.0,9.0,2.93,1,-123.12951,49.27753,745.0,454.45,5453.4
1458,36883416,West End,within an hour,True,Entire condominium,Entire home/apt,1 bath,1.0,1.0,396,99.0,267,90,Less than 5,10.0,9.0,10.0,7.0,0.18,12,-123.13433,49.2857,8910.0,3385.8,40629.600000000006
1460,36908653,Downtown Eastside,within an hour,True,Entire condominium,Entire home/apt,1 bath,1.0,1.0,651,211.0,6,30,Between 20 and 35,10.0,10.0,10.0,9.0,1.5,1,-123.10893,49.28086,6330.0,949.5,11394.0
1461,36988462,Renfrew-Collingwood,within an hour,True,Entire guest suite,Entire home/apt,1 bath,2.0,3.0,624,99.0,43,3,Between 20 and 35,10.0,10.0,10.0,10.0,1.6,1,-123.03869,49.25727,297.0,29.700000000000003,356.40000000000003
1463,37038786,Downtown,within an hour,True,Entire loft,Entire home/apt,1 bath,1.0,2.0,390,129.0,336,1,More than 100,10.0,9.0,10.0,10.0,7.28,1,-123.10463,49.28447,129.0,3.8699999999999997,46.44
1467,37098104,Downtown,within an hour,False,Entire condominium,Entire home/apt,1 bath,1.0,2.0,438,130.0,259,30,Between 20 and 35,10.0,9.0,10.0,9.0,1.48,7,-123.12855,49.27946,3900.0,234.0,2808.0
1469,37122382,Strathcona,within an hour,True,Entire house,Entire home/apt,1 bath,4.0,4.0,453,225.0,5,29,Between 20 and 35,9.0,9.0,9.0,10.0,1.15,1,-123.09386,49.26703,6525.0,522.0,6264.0
1471,37130562,Kitsilano,within an hour,True,Entire guest suite,Entire home/apt,1 bath,1.0,2.0,891,126.0,308,2,Between 50 and 75,10.0,10.0,10.0,10.0,3.5,1,-123.1464,49.26107,252.0,478.79999999999995,5745.599999999999
1472,37130916,Renfrew-Collingwood,within an hour,False,Entire house,Entire home/apt,1 bath,1.0,2.0,381,52.0,17,2,Between 35 and 50,9.0,8.0,10.0,9.0,2.36,1,-123.04926,49.25031,104.0,64.48,773.76
1473,37132548,Renfrew-Collingwood,within an hour,True,Entire guest suite,Entire home/apt,1 bath,2.0,2.0,589,68.0,116,13,Between 10 and 20,9.0,9.0,9.0,9.0,0.78,1,-123.05271,49.25175,884.0,3049.8,36597.600000000006
1474,37161874,Victoria-Fraserview,within a day,False,Private room in guesthouse,Private room,1 shared bath,1.0,1.0,442,69.0,0,3,Between 10 and 20,9.0,10.0,10.0,9.0,0.53,3,-123.05271,49.22246,207.0,146.97,1763.6399999999999
1476,37163400,South Cambie,within a few hours,False,Private room in house,Private room,1 private bath,1.0,2.0,382,55.0,49,30,Between 10 and 20,8.0,9.0,9.0,7.0,0.48,7,-123.11927,49.24507,1650.0,99.0,1188.0
1480,37263597,Kerrisdale,within an hour,True,Entire apartment,Entire home/apt,2 baths,2.0,2.0,448,250.0,0,30,Between 5 and 10,10.0,10.0,10.0,10.0,0.26,5,-123.14261,49.21962,7500.0,21600.0,259200.0
1482,37330480,Dunbar Southlands,within a few hours,True,Entire guest suite,Entire home/apt,1 bath,1.0,1.0,555,85.0,273,2,Between 20 and 35,10.0,10.0,10.0,10.0,1.82,1,-123.19204,49.25183,170.0,190.4,2284.8
1484,37396291,West End,within an hour,False,Entire apartment,Entire home/apt,1 bath,1.0,1.0,341,93.0,145,1,Between 75 and 100,9.0,9.0,10.0,9.0,4.07,1,-123.13662,49.28252,93.0,60.45,725.4000000000001
